,player_id,match_id,team_id,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_completed,passes_offsides,passes_oob,passes_intercepted,passes_blocked
4,5a7301ae,3c516ed6,8cec06e1,RW,26-315,1,3,3,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,0,0,3,0,0,0,0
5,f5a00fa4,3c516ed6,8cec06e1,DM,35-169,90,44,40,4,1,0,7,2,0,3,0,3,0,27,8,9,3,38,3,0,0,35,0,1,0,1
6,44bfb6c5,3c516ed6,8cec06e1,DM,24-348,90,45,43,2,1,0,7,2,1,0,0,0,0,26,10,9,5,35,1,1,0,32,1,1,1,1
7,9b398aea,3c516ed6,8cec06e1,WB,20-263,90,42,33,9,0,0,4,1,1,1,0,1,0,23,10,9,28,2,3,8,0,35,0,1,1,2
8,d04b94db,3c516ed6,8cec06e1,WB,28-100,60,32,28,4,0,0,7,0,0,0,0,0,0,23,7,2,6,20,0,4,2,25,0,1,1,1
9,e28868f3,3c516ed6,8cec06e1,WB,27-358,30,11,10,1,0,0,2,0,0,0,0,0,0,7,1,3,3,5,1,1,0,9,0,1,0,0
10,9fbbcf39,3c516ed6,8cec06e1,CB,31-335,90,60,59,1,1,0,5,1,0,0,0,0,0,40,2,18,44,11,5,0,0,43,0,1,3,2
11,2928dca2,3c516ed6,8cec06e1,CB,28-364,90,39,37,2,2,0,7,0,0,0,0,0,0,25,4,10,2,35,1,0,0,30,0,0,1,0
12,d0f72bf1,3c516ed6,8cec06e1,CB,24-277,90,45,43,2,2,0,3,3,0,0,0,0,0,28,2,15,29,16,0,0,0,36,0,0,0,0
13,903b6e8b,3c516ed6,8cec06e1,GK,29-038,90,38,21,17,3,0,0,0,0,0,0,0,0,19,0,19,4,20,0,0,8,23,1,2,1,0
0,97220da2,17c79d36,33c895d4,FW,20-168,80,26,26,0,0,0,8,0,1,0,0,0,0,15,7,4,3,17,3,0,1,19,0,2,1,2
1,6adbc307,17c79d36,33c895d4,CB,28-029,10,3,3,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,2,0,0,0,0
2,f2bf1b0f,17c79d36,33c895d4,FW,25-227,82,16,16,0,0,0,1,0,0,0,0,0,0,10,5,1,0,12,1,0,2,11,0,0,0,2
3,9f472354,17c79d36,33c895d4,FW,35-034,8,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0
4,68dc0dac,17c79d36,33c895d4,"LM,AM",27-205,90,47,47,0,0,0,8,1,2,0,0,0,0,33,6,8,4,39,3,0,0,33,0,1,4,2
5,97333cf5,17c79d36,33c895d4,"RM,AM",29-332,89,58,55,3,1,1,5,0,3,0,0,0,0,44,12,2,5,50,0,1,2,52,1,0,0,1
6,254147d4,17c79d36,33c895d4,AM,23-255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4b511457,17c79d36,33c895d4,DM,30-154,90,77,76,1,1,0,20,4,0,0,0,0,0,57,7,13,13,57,3,0,1,69,0,0,0,2
8,3515d404,17c79d36,33c895d4,DM,27-116,90,82,67,15,2,0,5,7,2,13,7,5,0,49,10,23,2,75,5,0,0,70,0,1,2,1
9,984a5a64,17c79d36,33c895d4,"LB,WB",24-318,90,73,59,14,0,0,9,0,4,0,0,0,0,45,14,14,6,50,1,14,0,54,1,2,5,3
10,0b33f6ad,17c79d36,33c895d4,CB,22-314,90,53,49,4,2,0,7,0,3,0,0,0,0,32,4,17,41,3,3,2,0,36,0,3,0,0
11,4115ce4e,17c79d36,33c895d4,CB,25-319,90,44,43,1,1,0,11,1,0,0,0,0,0,31,5,8,9,28,3,0,1,38,0,0,1,0
12,afed6722,17c79d36,33c895d4,"RB,WB",19-105,90,62,52,10,0,0,3,2,5,0,0,0,0,40,11,11,7,45,0,10,0,51,0,3,1,0
13,c3e39f12,17c79d36,33c895d4,GK,33-345,90,30,23,7,2,0,4,0,0,0,0,0,0,11,2,17,4,23,0,0,2,16,0,1,1,0
0,0745b37d,17c79d36,1c781004,FW,31-333,90,8,8,0,0,0,1,1,4,0,0,0,0,6,1,1,2,6,0,0,0,5,0,0,1,0
1,6c6a3300,17c79d36,1c781004,LM,25-242,71,11,11,0,0,0,1,0,1,0,0,0,0,7,0,4,2,8,1,0,0,7,0,0,0,0
2,f5044e54,17c79d36,1c781004,"CM,LM",28-276,19,14,14,0,0,0,0,0,1,0,0,0,0,10,2,2,1,13,0,0,0,12,0,1,0,1
3,471f16b3,17c79d36,1c781004,CM,30-048,90,39,39,0,0,0,9,1,0,0,0,0,0,23,9,7,28,7,1,0,0,24,0,1,2,3
4,df10e27c,17c79d36,1c781004,CM,20-259,80,33,24,9,1,0,0,5,1,6,2,4,0,20,0,13,2,31,0,0,0,21,0,0,0,1
5,2f6ec02a,17c79d36,1c781004,AM,24-138,10,6,5,1,0,0,1,0,1,0,0,0,0,4,1,1,2,3,0,0,1,4,0,1,0,1
6,a8d4428b,17c79d36,1c781004,"RM,FW",22-005,90,21,21,0,0,0,8,0,0,0,0,0,0,15,2,4,5,11,2,0,0,15,0,0,1,2
7,8996350d,17c79d36,1c781004,DM,25-273,71,32,30,2,1,0,1,3,2,0,0,0,0,15,6,11,3,22,5,1,0,20,0,1,0,0
8,3faa1780,17c79d36,1c781004,DM,31-048,19,17,17,0,0,0,3,0,0,0,0,0,0,10,4,3,5,12,0,0,0,15,0,0,0,0
9,5e74d6c8,17c79d36,1c781004,LB,21-175,90,44,38,6,0,0,4,0,0,0,0,0,0,34,4,6,7,30,1,6,0,36,0,0,2,0
10,bcfb0142,17c79d36,1c781004,CB,29-041,90,57,53,4,4,0,5,0,0,0,0,0,0,44,0,13,53,1,3,0,0,46,0,1,3,0
11,e9254eec,17c79d36,1c781004,CB,30-097,90,36,34,2,1,0,7,1,0,0,0,0,0,23,3,10,4,26,2,1,0,26,0,2,0,2
12,774cf58b,17c79d36,1c781004,RB,22-052,90,47,31,16,3,0,7,1,0,0,0,0,0,27,10,10,6,25,3,13,0,37,0,2,1,1
13,e082af5b,17c79d36,1c781004,GK,26-034,90,34,18,16,3,0,1,1,0,0,0,0,0,20,2,12,3,25,0,0,5,29,1,0,0,0
0,c931d9f9,05d37de9,5bfb9659,"LM,FW",24-108,90,19,15,4,0,0,2,0,1,0,0,0,0,18,1,0,5,14,0,0,0,16,0,0,1,0
1,aa849a12,05d37de9,5bfb9659,LM,25-098,45,26,26,0,0,0,7,0,4,0,0,0,0,19,3,4,19,7,0,0,0,13,0,1,4,3
2,1fb1c435,05d37de9,5bfb9659,FW,30-357,45,15,14,1,0,0,5,1,0,0,0,0,0,9,3,3,11,2,2,0,0,10,0,0,1,1
3,9f1938ab,05d37de9,5bfb9659,"DM,CM",30-141,90,39,37,2,2,0,1,4,0,0,0,0,0,32,3,4,8,31,0,0,0,35,0,1,0,0
4,67ca8566,05d37de9,5bfb9659,"CM,LB",30-313,90,32,27,5,2,0,2,0,2,1,0,1,0,19,7,6,10,18,0,2,0,29,0,0,1,1
5,3423f250,05d37de9,5bfb9659,RM,25-074,90,51,45,6,4,0,9,5,6,2,1,0,1,39,3,9,43,8,0,0,0,31,0,2,6,5
6,ea6bc03a,05d37de9,5bfb9659,"CB,DM",25-224,90,45,45,0,0,0,4,1,0,0,0,0,0,39,4,2,7,36,1,0,0,39,0,0,1,2
7,24f59bb2,05d37de9,5bfb9659,LB,25-188,77,50,47,3,0,0,2,1,3,0,0,0,0,41,5,4,39,6,2,3,0,44,0,0,2,1
8,8d03ca5a,05d37de9,5bfb9659,CM,22-141,13,3,3,0,0,0,1,0,0,0,0,0,0,3,0,0,1,2,0,0,0,3,0,0,0,0
9,f4d296e4,05d37de9,5bfb9659,CB,22-199,45,36,36,0,0,0,4,0,0,0,0,0,0,33,1,2,27,6,1,0,0,35,0,0,0,0
10,282679b4,05d37de9,5bfb9659,CM,31-258,45,25,25,0,0,0,3,0,1,0,0,0,0,22,2,1,2,21,2,0,0,22,0,0,1,1
11,bba30585,05d37de9,5bfb9659,CB,28-194,90,48,47,1,1,0,6,1,0,0,0,0,0,43,1,4,13,33,2,0,0,45,0,0,1,1
12,420d7c7d,05d37de9,5bfb9659,RB,30-185,90,63,53,10,2,0,6,2,3,0,0,0,0,47,9,7,11,43,1,8,0,53,0,1,2,3
13,6b625ac2,05d37de9,5bfb9659,GK,21-361,90,19,15,4,2,0,0,2,0,0,0,0,0,14,2,3,7,4,0,0,8,17,0,0,0,0
0,21a66f6a,05d37de9,361ca564,FW,28-213,90,34,33,1,1,5,8,0,0,0,0,0,0,19,6,9,2,30,1,0,0,25,1,0,4,2
1,92e7e919,05d37de9,361ca564,AM,29-233,86,43,37,6,0,0,7,1,1,6,4,1,0,33,2,8,5,37,1,0,0,35,0,1,0,0
2,21945a9e,05d37de9,361ca564,AM,17-339,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3,df3cda47,05d37de9,361ca564,AM,21-307,77,33,32,1,0,0,5,0,0,0,0,0,0,33,0,0,28,5,0,0,0,31,1,0,0,1
4,a29b1131,05d37de9,361ca564,AM,24-141,13,7,7,0,0,1,1,0,0,0,0,0,0,6,0,1,0,7,0,0,0,7,0,0,0,0
5,2f7acede,05d37de9,361ca564,DM,26-024,90,54,53,1,1,1,8,2,0,0,0,0,0,46,7,1,11,42,1,0,0,51,0,0,1,0
6,8b04d6c1,05d37de9,361ca564,DM,26-205,90,63,60,3,3,2,14,2,0,0,0,0,0,50,6,7,7,55,0,0,0,55,0,0,2,0
7,6aa3e78b,05d37de9,361ca564,WB,21-284,77,17,14,3,1,0,1,0,3,0,0,0,0,9,6,2,14,1,0,2,0,12,0,0,0,2
8,df8b52a5,05d37de9,361ca564,WB,23-043,13,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9,d557d734,05d37de9,361ca564,WB,30-041,90,52,47,5,0,0,9,1,2,0,0,0,0,39,11,2,5,40,1,5,0,45,1,0,3,2
10,44781702,05d37de9,361ca564,CB,28-308,90,32,27,5,3,0,5,3,0,0,0,0,0,24,2,6,26,3,1,2,0,26,0,0,2,1
11,ac861941,05d37de9,361ca564,CB,28-042,90,58,56,2,2,0,3,2,0,0,0,0,0,46,1,11,8,49,1,0,0,53,0,0,1,0
12,a3d94a58,05d37de9,361ca564,CB,23-305,90,63,58,5,4,0,13,1,1,0,0,0,0,53,6,4,2,60,0,1,0,58,0,0,2,2
13,8f62b6ee,05d37de9,361ca564,GK,35-062,90,30,17,13,1,0,3,1,0,0,0,0,0,22,2,6,15,8,0,0,7,28,0,0,0,0
0,b2bc3b1f,086dcb8d,47c64c55,"FW,LW",29-108,90,30,28,2,0,0,0,2,1,0,0,0,0,25,1,4,3,27,0,0,0,25,0,1,1,1
1,3312f911,086dcb8d,47c64c55,"LW,CM",29-065,83,25,25,0,0,0,2,0,1,0,0,0,0,16,2,7,15,6,3,0,0,17,0,2,0,0
2,8d3c902d,086dcb8d,47c64c55,DM,32-067,7,12,12,0,0,0,1,0,0,0,0,0,0,6,3,3,0,9,2,0,0,10,0,0,0,1
3,c4486bac,086dcb8d,47c64c55,RW,20-076,90,59,54,5,2,0,5,2,5,1,0,1,0,37,4,18,47,8,1,2,0,38,0,2,5,0
4,cee31595,086dcb8d,47c64c55,"CM,DM",34-142,90,64,61,3,2,0,5,0,1,0,0,0,0,53,4,7,19,40,1,1,0,55,0,0,1,0
5,c2731c10,086dcb8d,47c64c55,CM,22-020,90,33,29,4,0,0,6,1,2,3,1,0,0,18,8,7,2,25,3,1,0,22,0,0,1,1
6,2ce2508a,086dcb8d,47c64c55,DM,30-325,59,33,32,1,0,0,1,0,0,1,0,0,0,24,3,6,3,23,6,0,0,29,0,0,0,0
7,50e6dc35,086dcb8d,47c64c55,FW,24-243,31,6,6,0,0,0,1,0,0,0,0,0,0,3,2,1,0,4,1,0,0,5,0,0,1,0
8,5cbd1eb0,086dcb8d,47c64c55,LB,22-178,90,53,40,13,2,0,2,0,1,0,0,0,0,27,12,14,36,3,2,11,0,37,0,3,2,1
9,d0706b27,086dcb8d,47c64c55,CB,21-228,90,61,59,2,2,0,4,1,0,0,0,0,0,46,6,9,19,37,5,0,0,51,0,2,0,0
10,e34fc66d,086dcb8d,47c64c55,CB,25-271,90,79,75,4,3,0,3,0,0,0,0,0,0,47,8,24,4,62,10,1,0,52,0,3,4,1
11,0442183b,086dcb8d,47c64c55,RB,30-327,90,70,59,11,0,0,3,1,1,0,0,0,0,49,7,14,4,54,1,11,0,54,0,1,4,2
12,cc70a1d5,086dcb8d,47c64c55,GK,28-353,90,32,25,7,5,0,0,1,0,0,0,0,0,17,0,15,5,16,0,0,8,21,0,0,0,0
0,4ab53cdb,086dcb8d,943e8050,FW,32-212,87,13,12,1,0,0,3,0,0,0,0,0,0,4,5,4,0,8,1,0,1,10,0,1,0,0
1,2691c772,086dcb8d,943e8050,FW,32-119,3,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0
2,c4e87b8b,086dcb8d,943e8050,FW,29-203,90,32,31,1,0,0,9,0,1,0,0,0,0,13,10,9,2,21,4,1,2,23,0,0,3,1
3,fc15fb84,086dcb8d,943e8050,LM,22-096,90,33,29,4,2,0,7,2,3,2,2,0,0,20,2,11,28,3,1,0,0,19,0,1,2,1
4,2ff964a0,086dcb8d,943e8050,RM,34-316,90,26,26,0,0,0,7,2,3,0,0,0,0,15,4,7,0,24,0,0,0,17,0,0,0,4
5,47369df8,086dcb8d,943e8050,DM,26-069,90,43,39,4,1,0,16,3,0,2,2,0,0,24,8,11,5,32,1,0,0,35,0,0,0,1
6,74e12f1e,086dcb8d,943e8050,DM,32-246,59,24,24,0,0,0,5,0,0,0,0,0,0,17,2,5,0,23,0,0,0,19,1,1,1,1
7,495945ef,086dcb8d,943e8050,DM,31-331,31,10,10,0,0,0,0,0,0,0,0,0,0,6,0,4,1,9,0,0,0,4,1,0,3,1
8,1ef37668,086dcb8d,943e8050,LB,33-203,59,35,29,6,0,0,3,0,0,0,0,0,0,18,7,10,21,3,3,6,0,27,0,1,1,0
9,cc2d7ad5,086dcb8d,943e8050,LB,28-161,31,17,13,4,0,0,3,1,1,0,0,0,0,6,2,9,11,0,0,4,0,11,0,1,0,0
10,8df7a2fb,086dcb8d,943e8050,CB,32-156,90,50,50,0,0,0,7,5,0,0,0,0,0,19,2,29,40,3,5,0,0,38,0,0,0,0
11,15ea812b,086dcb8d,943e8050,CB,29-099,90,30,29,1,0,0,4,1,1,0,0,0,0,5,8,17,2,13,11,1,0,15,0,3,0,0
12,24fae784,086dcb8d,943e8050,RB,26-156,90,55,40,15,1,0,7,1,2,0,0,0,0,23,6,26,2,34,5,14,0,32,0,1,2,3
13,4b40d9ca,086dcb8d,943e8050,GK,29-313,90,27,21,6,1,0,2,1,0,0,0,0,0,8,2,17,1,18,0,0,6,19,0,1,0,0
0,dea698d9,43737c9c,19538871,FW,37-021,90,19,19,0,0,0,5,0,1,0,0,0,0,17,1,1,3,16,0,0,0,18,0,0,0,0
1,867239d3,43737c9c,19538871,"LW,DM",28-348,90,52,52,0,0,1,8,4,3,0,0,0,0,35,6,11,6,43,2,0,0,44,1,2,0,1
2,2fba6108,43737c9c,19538871,RW,19-305,90,45,43,2,0,1,15,1,2,0,0,0,0,41,1,3,11,31,0,2,0,35,0,0,7,3
3,507c7bdf,43737c9c,19538871,"AM,DM",27-171,90,82,74,8,1,0,21,2,8,3,0,2,0,55,10,17,7,72,0,3,0,65,0,2,3,2
4,b853e0ad,43737c9c,19538871,DM,28-358,61,72,71,1,1,0,11,5,0,0,0,0,0,63,5,4,54,17,1,0,0,67,0,0,0,2
5,dbf053da,43737c9c,19538871,LW,21-338,29,18,18,0,0,0,3,0,0,0,0,0,0,18,0,0,4,14,0,0,0,15,0,0,1,0
6,eb7822d7,43737c9c,19538871,DM,33-209,73,84,79,5,1,0,11,8,0,0,0,0,0,61,10,13,69,10,1,4,0,75,0,1,1,2
7,a1d5bd30,43737c9c,19538871,AM,24-118,17,9,9,0,0,0,0,0,0,0,0,0,0,7,1,1,1,7,1,0,0,7,0,0,1,0
8,e73c9bb2,43737c9c,19538871,LB,29-073,73,61,57,4,0,0,12,0,3,1,1,0,0,45,9,7,54,3,1,3,0,49,1,0,1,3
9,9c94165b,43737c9c,19538871,LB,26-229,17,20,15,5,1,0,2,3,2,0,0,0,0,9,3,8,14,1,1,4,0,15,0,1,0,1
10,9f8e9423,43737c9c,19538871,CB,28-307,90,61,59,2,2,0,3,1,0,0,0,0,0,52,5,4,25,31,4,0,0,56,0,0,0,0
11,f5deef4c,43737c9c,19538871,CB,27-224,90,80,77,3,2,0,6,3,0,0,0,0,0,66,6,8,2,70,5,1,0,75,0,0,0,1
12,9e525177,43737c9c,19538871,RB,24-092,90,89,76,13,0,0,14,0,1,0,0,0,0,69,16,4,9,64,3,13,0,80,0,0,2,2
13,7ba6d84e,43737c9c,19538871,GK,31-111,90,14,9,5,0,0,0,0,0,0,0,0,0,11,1,2,1,11,0,0,1,11,0,0,0,0
0,2c44a35d,43737c9c,2abfe087,FW,24-103,90,18,18,0,0,0,7,1,0,0,0,0,0,16,2,0,6,11,0,0,0,10,0,0,2,2
1,43458538,43737c9c,2abfe087,LW,30-042,62,19,19,0,0,0,10,1,2,0,0,0,0,10,3,6,0,12,3,0,0,11,0,1,2,0
2,1770bd68,43737c9c,2abfe087,LW,28-149,28,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,5,1,0,0,0,5,0,0,0,0
3,bfdb33aa,43737c9c,2abfe087,RW,24-001,90,21,20,1,0,0,7,0,0,0,0,0,0,16,4,1,1,17,1,1,0,17,0,0,2,1
4,6cdd8245,43737c9c,2abfe087,CM,32-198,79,29,27,2,0,0,8,2,0,1,1,0,0,21,5,3,3,24,1,0,1,24,0,0,0,2
5,5aaef9ef,43737c9c,2abfe087,CM,35-000,11,6,6,0,0,0,1,0,0,0,0,0,0,5,1,0,1,5,0,0,0,4,0,0,0,0
6,2acd49b9,43737c9c,2abfe087,CM,32-194,90,34,34,0,0,0,10,0,1,0,0,0,0,28,3,3,4,27,1,0,0,28,0,0,2,1
7,e1df6989,43737c9c,2abfe087,DM,22-301,90,55,53,2,0,0,7,0,0,2,2,0,0,37,9,9,45,4,5,0,0,45,0,2,1,0
8,19a12bed,43737c9c,2abfe087,LB,27-160,90,46,39,7,0,0,13,2,0,0,0,0,0,23,13,10,32,3,3,7,0,30,1,3,2,2
9,92b4758e,43737c9c,2abfe087,CB,27-083,90,35,35,0,0,0,4,0,0,0,0,0,0,23,2,10,28,6,1,0,0,26,0,2,0,1
10,89e4b358,43737c9c,2abfe087,"CB,RB",33-020,90,26,24,2,1,0,7,2,0,0,0,0,0,13,2,11,5,19,1,1,0,21,0,2,0,0
11,3631ad41,43737c9c,2abfe087,RB,21-172,62,21,17,4,0,0,3,0,0,0,0,0,0,14,4,3,1,15,1,4,0,15,0,0,2,0
12,914ab9a1,43737c9c,2abfe087,CB,31-002,28,4,4,0,0,0,1,0,0,0,0,0,0,1,0,3,0,3,0,0,0,3,0,0,0,0
13,d0b3ceb9,43737c9c,2abfe087,GK,38-329,90,43,23,20,3,0,2,3,0,0,0,0,0,4,1,38,32,5,0,0,3,17,1,2,0,0
0,38ceb24a,8cabd787,d07537b9,"FW,CM,LW,LM",27-084,90,43,40,3,1,0,16,1,2,0,0,0,0,30,4,9,6,35,0,2,0,27,0,0,2,4
1,4bcf39f6,8cabd787,d07537b9,FW,25-196,90,22,19,3,0,0,9,0,0,0,0,0,0,22,0,0,4,18,0,0,0,19,0,0,0,2
2,83d074ff,8cabd787,d07537b9,"DM,CM",23-064,90,43,37,6,1,0,7,3,0,5,2,2,0,32,3,8,5,36,2,0,0,34,0,0,3,1
3,f230bc30,8cabd787,d07537b9,"CM,WB",22-325,61,19,19,0,0,0,8,1,1,0,0,0,0,14,4,1,4,14,0,0,0,16,0,0,0,2
4,ce5143da,8cabd787,d07537b9,"LW,FW",31-092,29,6,6,0,0,0,4,0,0,0,0,0,0,6,0,0,2,4,0,0,0,6,0,0,0,0
5,6c203af0,8cabd787,d07537b9,"DM,CM",25-180,90,52,50,2,2,0,14,2,2,0,0,0,0,45,3,4,6,42,2,0,1,49,0,0,0,2
6,bb5fbd2b,8cabd787,d07537b9,"WB,RW,RM",27-221,90,39,32,7,1,0,7,3,3,2,0,2,0,23,9,7,31,1,3,4,0,31,0,0,3,0
7,f4e433d4,8cabd787,d07537b9,"WB,RB,RW",21-149,90,53,52,1,0,0,10,1,5,0,0,0,0,43,4,6,10,41,0,1,0,42,0,1,1,3
8,1daec722,8cabd787,d07537b9,"CB,LB",23-219,90,88,78,10,2,1,22,1,3,0,0,0,0,64,13,11,64,13,1,8,1,76,0,1,0,4
9,282f75f3,8cabd787,d07537b9,CB,30-097,90,116,115,1,0,0,12,4,0,0,0,0,0,97,6,13,3,106,3,1,0,107,0,1,1,0
10,dad4b285,8cabd787,d07537b9,CB,30-042,90,87,77,10,3,0,12,1,1,0,0,0,0,70,9,8,18,57,2,7,0,79,0,1,2,0
11,6a713852,8cabd787,d07537b9,GK,24-100,90,43,36,7,1,0,3,2,0,0,0,0,0,34,0,9,7,34,0,0,2,36,0,2,1,0
0,07802f7f,8cabd787,8602292d,FW,29-218,78,13,12,1,0,0,2,1,0,0,0,0,0,7,2,4,3,9,0,0,0,9,0,0,0,0
1,be927d03,8cabd787,8602292d,RM,36-232,12,6,4,2,1,0,1,0,0,0,0,0,0,4,1,1,0,5,0,1,0,5,0,0,0,0
2,aed3a70f,8cabd787,8602292d,FW,26-058,90,14,14,0,0,0,4,0,1,0,0,0,0,8,4,2,1,8,1,0,0,10,0,1,0,1
3,0ef89a37,8cabd787,8602292d,"AM,FW",29-259,85,22,20,2,2,1,5,0,2,0,0,0,0,13,6,3,1,20,1,0,0,19,0,0,0,0
4,84c5ceea,8cabd787,8602292d,DM,18-241,5,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,4,0,0,0,0
5,1544f145,8cabd787,8602292d,"CM,LM",20-274,90,21,21,0,0,0,1,0,0,0,0,0,0,19,1,1,2,18,1,0,0,19,0,0,0,0
6,90f91999,8cabd787,8602292d,"CM,DM",27-131,90,30,30,0,0,0,3,1,0,0,0,0,0,22,2,6,26,3,1,0,0,25,0,0,1,0
7,6f7d826d,8cabd787,8602292d,DM,23-293,71,33,25,8,6,0,2,2,1,2,0,0,1,28,1,4,5,27,1,0,0,29,0,0,1,0
8,6e7f1353,8cabd787,8602292d,"CM,DM",27-192,19,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1
9,1b84dbe1,8cabd787,8602292d,LB,28-221,90,42,30,12,4,0,1,2,3,0,0,0,0,23,10,9,29,1,3,8,0,32,0,1,2,2
10,8397a50c,8cabd787,8602292d,CB,28-350,90,29,27,2,2,1,5,0,0,0,0,0,0,20,2,7,23,5,0,0,0,25,0,0,0,1
11,0313a347,8cabd787,8602292d,CB,24-126,90,32,32,0,0,0,3,2,0,0,0,0,0,25,2,5,4,23,3,0,0,29,0,1,1,0
12,2389cdc2,8cabd787,8602292d,RB,24-203,90,33,26,7,0,0,4,1,0,0,0,0,0,15,5,13,3,20,2,7,0,23,0,0,1,0
13,7956236f,8cabd787,8602292d,GK,29-177,90,32,21,11,1,0,0,1,0,0,0,0,0,16,1,15,2,21,0,0,6,22,0,1,0,0
0,6afaebf2,fd61d442,cd051869,FW,22-203,90,28,23,5,2,0,12,2,2,1,0,1,0,13,7,8,19,4,2,0,0,17,0,3,1,1
1,2500cef9,fd61d442,cd051869,"FW,LW",25-176,61,16,16,0,0,0,2,1,0,0,0,0,0,10,4,2,1,14,1,0,0,11,0,0,3,0
2,e09f279b,fd61d442,cd051869,FW,25-347,29,12,12,0,0,0,3,0,1,0,0,0,0,5,4,3,0,8,3,0,0,6,0,1,1,1
3,60344e4f,fd61d442,cd051869,RW,23-126,10,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,4,0,0,0,0
4,8449d35e,fd61d442,cd051869,CM,23-292,90,37,37,0,0,0,13,0,1,0,0,0,0,23,5,9,24,7,2,0,0,25,0,1,1,1
5,0f134faf,fd61d442,cd051869,CM,26-056,51,12,10,2,0,0,0,2,1,2,0,2,0,4,2,6,1,10,1,0,0,5,0,0,1,1
6,980522ec,fd61d442,cd051869,CM,30-012,39,30,25,5,1,0,4,0,1,3,3,0,0,12,8,10,5,22,2,1,0,15,0,0,2,3
7,df0a4c90,fd61d442,cd051869,DM,27-353,90,36,35,1,0,0,14,0,1,0,0,0,0,21,1,14,4,28,3,0,0,27,0,2,0,2
8,8a3c1dc7,fd61d442,cd051869,LB,24-233,90,38,31,7,0,0,7,0,1,0,0,0,0,16,10,12,20,7,2,7,0,26,0,3,0,1
9,e541326e,fd61d442,cd051869,CB,28-273,90,24,21,3,0,0,4,0,0,0,0,0,0,10,5,9,12,3,4,3,0,18,0,1,0,0
10,172e52d8,fd61d442,cd051869,CB,31-013,90,29,29,0,0,0,4,0,0,0,0,0,0,15,5,9,2,18,5,0,0,22,0,0,1,0
11,a8c0acb7,fd61d442,cd051869,RB,23-315,71,16,11,5,0,0,4,0,0,0,0,0,0,2,6,8,1,4,4,5,0,14,0,0,0,0
12,1137759d,fd61d442,cd051869,RB,25-024,19,12,10,2,0,0,2,0,0,0,0,0,0,8,2,2,2,8,0,2,0,8,0,1,0,1
13,98ea5115,fd61d442,cd051869,GK,26-164,90,48,29,19,4,0,6,3,0,0,0,0,0,5,0,43,5,37,0,0,2,25,0,3,2,0
0,4e9a0555,fd61d442,b2b47a98,FW,30-081,90,20,20,0,0,0,6,0,0,0,0,0,0,11,4,5,2,9,2,0,1,15,0,0,1,0
1,d56543a0,fd61d442,b2b47a98,"LW,LM,CM",28-002,89,64,60,4,2,0,3,0,10,2,2,0,0,42,5,17,13,50,1,0,0,52,0,1,0,2
2,862a1c15,fd61d442,b2b47a98,CM,28-016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,de112b84,fd61d442,b2b47a98,RW,27-002,63,28,28,0,0,0,6,2,3,0,0,0,0,14,10,4,5,21,0,0,0,18,0,1,1,5
4,82518f62,fd61d442,b2b47a98,"DM,CM",24-102,27,29,29,0,0,1,3,2,0,0,0,0,0,24,3,2,3,26,0,0,0,25,0,0,2,1
5,c17bfb65,fd61d442,b2b47a98,"CM,RM,FW",25-196,90,35,35,0,0,0,7,0,0,0,0,0,0,31,3,1,8,27,0,0,0,30,0,1,1,2
6,a3b03921,fd61d442,b2b47a98,"CM,FW",22-190,82,29,28,1,0,0,2,0,0,0,0,0,0,22,5,2,3,24,2,0,0,25,0,0,0,1
7,450ab6fc,fd61d442,b2b47a98,CB,28-107,8,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
8,3727dd3c,fd61d442,b2b47a98,DM,29-364,90,67,67,0,0,0,5,5,0,0,0,0,0,51,7,9,11,54,1,0,1,58,0,1,1,2
9,e514ab62,fd61d442,b2b47a98,"LB,WB",26-161,90,77,63,14,0,0,2,2,4,4,4,0,0,53,9,15,53,11,2,10,0,60,0,0,4,1
10,b2d31e83,fd61d442,b2b47a98,CB,29-293,90,51,51,0,0,0,8,0,0,0,0,0,0,34,2,15,33,6,5,0,1,43,0,3,0,1
