,player_id,match_id,team_id,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes
10,282f75f3,5d651cd7,d07537b9,CB,30-006,90,63,76,82.9,1489,379,14,15,93.3,36,44,81.8,13,16,81.3,0,0.0,0,5,0,0,2
11,c40b6180,5d651cd7,d07537b9,CB,26-327,90,54,70,77.1,1272,470,10,14,71.4,32,40,80.0,11,15,73.3,0,0.0,0,8,0,0,7
12,dad4b285,5d651cd7,d07537b9,RB,29-316,90,46,61,75.4,781,513,21,24,87.5,20,28,71.4,4,6,66.7,0,0.0,0,4,0,0,8
13,6a713852,5d651cd7,d07537b9,GK,24-009,90,31,40,77.5,760,291,4,4,100.0,20,20,100.0,7,16,43.8,0,0.0,0,0,0,0,0
0,c931d9f9,5d651cd7,5bfb9659,"FW,RW",24-017,90,7,10,70.0,70,6,5,6,83.3,1,2,50.0,0,1,0.0,0,0.0,1,0,0,0,0
1,aa849a12,5d651cd7,5bfb9659,LW,25-007,62,14,24,58.3,161,13,9,13,69.2,4,7,57.1,0,2,0.0,0,0.0,1,0,0,0,0
2,6c17e046,5d651cd7,5bfb9659,FW,22-319,28,7,7,100.0,134,30,3,3,100.0,3,3,100.0,1,1,100.0,0,0.0,0,0,0,0,0
3,3423f250,5d651cd7,5bfb9659,"RW,LW",24-348,90,19,31,61.3,264,136,8,11,72.7,8,11,72.7,0,4,0.0,0,0.0,0,1,1,0,4
4,1fb1c435,5d651cd7,5bfb9659,"CM,AM",30-266,90,27,34,79.4,539,102,14,17,82.4,10,11,90.9,3,4,75.0,0,0.2,1,1,1,0,2
5,9f1938ab,5d651cd7,5bfb9659,"CM,DM",30-050,90,37,41,90.2,665,170,16,16,100.0,15,18,83.3,5,6,83.3,0,0.3,1,4,2,0,4
6,67ca8566,5d651cd7,5bfb9659,"LB,DM,RB",30-222,90,32,38,84.2,561,229,15,16,93.8,14,14,100.0,3,7,42.9,0,0.0,1,2,0,0,3
7,24f59bb2,5d651cd7,5bfb9659,LB,25-097,45,22,29,75.9,328,106,16,17,94.1,4,5,80.0,2,6,33.3,0,0.0,0,0,0,0,2
8,8d03ca5a,5d651cd7,5bfb9659,RB,22-050,45,12,17,70.6,183,73,7,9,77.8,4,6,66.7,1,1,100.0,0,0.0,0,0,0,0,1
9,dc64b8b3,5d651cd7,5bfb9659,CB,30-089,90,33,43,76.7,624,268,13,15,86.7,17,17,100.0,3,10,30.0,0,0.0,0,1,0,0,3
10,4f565d77,5d651cd7,5bfb9659,"CB,DM",25-360,45,14,22,63.6,294,109,6,9,66.7,6,7,85.7,2,6,33.3,0,0.0,0,1,0,0,0
11,f4d296e4,5d651cd7,5bfb9659,DM,22-108,45,14,18,77.8,269,121,5,5,100.0,6,7,85.7,2,4,50.0,0,0.1,2,4,0,0,2
12,bba30585,5d651cd7,5bfb9659,"CB,RB",28-103,90,22,39,56.4,423,137,8,10,80.0,12,16,75.0,2,12,16.7,0,0.0,0,1,0,0,1
13,6b625ac2,5d651cd7,5bfb9659,GK,21-270,90,17,43,39.5,467,264,2,2,100.0,10,11,90.9,5,30,16.7,0,0.0,0,0,0,0,0
0,6afaebf2,286c4c1c,cd051869,"FW,WB",22-113,90,14,24,58.3,257,34,8,12,66.7,2,6,33.3,3,5,60.0,0,0.0,0,1,0,0,0
1,e09f279b,286c4c1c,cd051869,FW,25-257,90,12,24,50.0,144,56,9,13,69.2,3,6,50.0,0,3,0.0,0,0.0,0,1,1,0,2
2,8449d35e,286c4c1c,cd051869,"CM,DM",23-202,90,27,41,65.9,517,261,10,11,90.9,13,19,68.4,4,10,40.0,0,0.2,1,3,1,0,7
3,2944f86f,286c4c1c,cd051869,CM,23-331,90,19,26,73.1,321,85,9,11,81.8,9,13,69.2,1,2,50.0,0,0.0,0,1,0,0,2
4,df0a4c90,286c4c1c,cd051869,DM,27-263,69,21,34,61.8,305,105,12,19,63.2,8,10,80.0,1,4,25.0,0,0.0,0,0,0,0,1
5,2886c9b5,286c4c1c,cd051869,CM,23-234,21,6,7,85.7,110,10,3,4,75.0,3,3,100.0,0,0,,0,0.1,1,2,0,0,0
6,8a3c1dc7,286c4c1c,cd051869,WB,24-143,76,16,21,76.2,357,152,2,3,66.7,10,13,76.9,4,4,100.0,0,0.0,0,1,0,0,1
7,57c94db2,286c4c1c,cd051869,WB,22-157,14,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
8,1137759d,286c4c1c,cd051869,WB,24-299,86,14,26,53.8,266,151,9,11,81.8,3,5,60.0,2,10,20.0,0,0.0,0,0,0,0,3
9,2500cef9,286c4c1c,cd051869,FW,25-086,4,0,2,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0,0,0,0,0
10,e541326e,286c4c1c,cd051869,CB,28-183,90,40,50,80.0,862,353,13,14,92.9,19,25,76.0,8,11,72.7,0,0.0,0,2,0,0,1
11,172e52d8,286c4c1c,cd051869,CB,30-288,90,29,33,87.9,571,91,6,6,100.0,20,21,95.2,3,6,50.0,0,0.0,0,0,0,0,0
12,7aee4dd3,286c4c1c,cd051869,CB,26-117,90,21,43,48.8,549,153,5,6,83.3,7,16,43.8,9,18,50.0,0,0.0,1,1,0,0,0
13,f127d782,286c4c1c,cd051869,GK,23-229,90,38,54,70.4,1185,701,4,4,100.0,24,25,96.0,10,25,40.0,0,0.0,0,2,0,0,0
0,b318a643,286c4c1c,d3fd31cc,FW,32-073,90,14,18,77.8,136,24,12,15,80.0,1,2,50.0,0,0,,0,0.0,1,2,0,0,0
1,6ca5ec4b,286c4c1c,d3fd31cc,"AM,RM",25-209,90,31,37,83.8,423,88,16,16,100.0,12,16,75.0,0,1,0.0,0,0.0,0,4,1,0,3
2,2bd83368,286c4c1c,d3fd31cc,LM,20-277,90,34,42,81.0,498,130,22,25,88.0,11,12,91.7,1,4,25.0,0,0.0,0,2,2,1,3
3,b28bbd58,286c4c1c,d3fd31cc,RM,30-135,69,32,42,76.2,482,165,21,23,91.3,7,8,87.5,4,10,40.0,0,0.3,3,1,2,2,2
4,4468ec10,286c4c1c,d3fd31cc,AM,25-153,21,17,23,73.9,352,48,6,7,85.7,6,8,75.0,4,5,80.0,0,0.0,0,2,0,0,2
5,cc700722,286c4c1c,d3fd31cc,DM,30-324,90,60,69,87.0,1297,285,17,18,94.4,33,34,97.1,9,16,56.3,0,0.1,1,5,3,0,7
6,02b29014,286c4c1c,d3fd31cc,DM,28-331,90,47,58,81.0,603,95,29,33,87.9,16,18,88.9,0,5,0.0,0,0.0,0,0,0,0,3
7,1b84dbe1,286c4c1c,d3fd31cc,LB,28-131,90,64,84,76.2,1093,497,33,39,84.6,27,30,90.0,4,12,33.3,0,0.2,2,6,2,1,8
8,c5b7c315,286c4c1c,d3fd31cc,CB,28-321,90,46,60,76.7,1059,336,11,15,73.3,27,31,87.1,8,14,57.1,0,0.0,0,5,1,0,7
9,9f7c837d,286c4c1c,d3fd31cc,CB,23-317,90,38,48,79.2,715,227,18,21,85.7,13,18,72.2,7,9,77.8,0,0.0,0,3,0,0,1
10,0420d84f,286c4c1c,d3fd31cc,RB,33-048,90,68,87,78.2,1106,577,41,47,87.2,22,28,78.6,4,11,36.4,0,0.1,2,16,3,2,6
11,4806ec67,286c4c1c,d3fd31cc,GK,27-266,90,16,23,69.6,647,427,2,2,100.0,1,2,50.0,12,18,66.7,0,0.0,0,1,0,0,0
0,45963054,c2e426c8,a2d435b3,FW,34-321,90,10,13,76.9,142,44,5,6,83.3,2,4,50.0,1,1,100.0,0,0.0,0,1,2,1,2
1,3ea50f67,c2e426c8,a2d435b3,LW,23-354,90,16,23,69.6,234,66,11,14,78.6,4,8,50.0,1,1,100.0,0,0.1,2,1,1,0,2
2,7c104bb7,c2e426c8,a2d435b3,RW,24-039,74,24,33,72.7,397,101,12,14,85.7,10,12,83.3,2,4,50.0,0,0.0,1,4,1,0,3
3,b827d5b3,c2e426c8,a2d435b3,RW,32-010,16,4,9,44.4,38,3,4,4,100.0,0,1,0.0,0,4,0.0,0,0.0,0,0,0,0,0
4,ee38d9c5,c2e426c8,a2d435b3,AM,25-005,87,25,36,69.4,472,208,14,16,87.5,7,7,100.0,4,11,36.4,2,0.4,5,3,2,0,4
5,5c74c0f5,c2e426c8,a2d435b3,AM,23-083,3,0,2,0.0,0,0,0,0,,0,0,,0,2,0.0,0,0.0,0,0,0,0,0
6,6b47c5db,c2e426c8,a2d435b3,DM,24-347,90,36,50,72.0,622,92,19,26,73.1,15,19,78.9,2,2,100.0,0,0.0,0,0,0,0,0
7,ae59b359,c2e426c8,a2d435b3,DM,22-274,90,38,47,80.9,661,224,14,17,82.4,18,20,90.0,3,7,42.9,0,0.1,1,1,1,0,5
8,fc027d02,c2e426c8,a2d435b3,LB,20-171,90,32,42,76.2,543,195,17,18,94.4,9,12,75.0,5,10,50.0,0,0.2,1,0,1,0,4
9,21166ff4,c2e426c8,a2d435b3,CB,25-189,90,33,48,68.8,841,357,10,13,76.9,16,21,76.2,7,14,50.0,0,0.1,1,3,0,0,0
10,f8fcd2a5,c2e426c8,a2d435b3,CB,33-329,90,32,45,71.1,768,364,7,7,100.0,15,18,83.3,9,18,50.0,1,0.3,1,2,0,0,1
11,197640fd,c2e426c8,a2d435b3,RB,25-358,90,36,58,62.1,574,315,22,29,75.9,10,22,45.5,3,6,50.0,0,0.1,1,2,1,0,4
12,53af52f3,c2e426c8,a2d435b3,GK,35-023,90,22,41,53.7,690,362,1,1,100.0,10,10,100.0,10,29,34.5,0,0.0,0,0,0,0,0
0,2c44a35d,c2e426c8,2abfe087,"FW,LW",24-013,70,14,18,77.8,200,71,8,9,88.9,5,7,71.4,0,0,,0,0.0,1,1,1,0,2
1,eeb6551f,c2e426c8,2abfe087,LW,26-057,20,2,6,33.3,43,19,0,4,0.0,2,2,100.0,0,0,,0,0.0,0,1,0,0,1
2,43458538,c2e426c8,2abfe087,"FW,LM",29-317,90,17,25,68.0,239,59,9,14,64.3,8,8,100.0,0,0,,0,0.0,0,2,0,0,0
3,2acd49b9,c2e426c8,2abfe087,"DM,CM",32-104,90,32,43,74.4,602,229,15,19,78.9,10,14,71.4,5,6,83.3,0,0.1,1,5,1,0,7
4,6cdd8245,c2e426c8,2abfe087,CM,32-108,45,14,19,73.7,305,171,5,7,71.4,4,4,100.0,4,7,57.1,0,0.3,4,1,1,1,1
5,17d45fb2,c2e426c8,2abfe087,DM,26-250,45,9,14,64.3,207,25,2,3,66.7,5,6,83.3,2,2,100.0,0,0.0,0,3,0,0,1
6,71b47ab9,c2e426c8,2abfe087,"RW,RM",22-222,90,13,24,54.2,235,119,4,8,50.0,4,7,57.1,3,6,50.0,0,0.1,1,0,1,1,0
7,e1df6989,c2e426c8,2abfe087,DM,22-211,45,9,13,69.2,163,77,4,5,80.0,5,7,71.4,0,1,0.0,0,0.0,0,1,0,0,2
8,e8832875,c2e426c8,2abfe087,AM,20-063,45,9,16,56.3,157,63,3,5,60.0,6,7,85.7,0,3,0.0,0,0.0,0,3,1,0,3
9,de0f152c,c2e426c8,2abfe087,LB,27-330,90,28,46,60.9,620,441,7,8,87.5,12,18,66.7,7,16,43.8,0,0.1,2,4,1,1,3
10,7ed4921e,c2e426c8,2abfe087,CB,28-088,90,14,23,60.9,360,119,1,1,100.0,8,12,66.7,5,9,55.6,0,0.0,0,2,0,0,2
11,89e4b358,c2e426c8,2abfe087,CB,32-295,90,23,34,67.6,462,204,11,11,100.0,7,10,70.0,5,13,38.5,0,0.0,0,1,0,0,2
12,e5d01ecf,c2e426c8,2abfe087,RB,30-299,90,25,46,54.3,435,257,10,12,83.3,13,26,50.0,2,6,33.3,0,0.4,1,4,2,1,4
13,1c0eea98,c2e426c8,2abfe087,GK,27-142,90,7,27,25.9,386,315,0,0,,1,1,100.0,6,26,23.1,0,0.0,0,1,0,0,0
0,892d5bb1,c37446de,b8fd03ef,"RW,FW",30-280,90,53,60,88.3,857,119,26,28,92.9,23,24,95.8,4,7,57.1,0,0.2,3,3,1,0,1
1,b400bde0,c37446de,b8fd03ef,LW,26-355,86,30,37,81.1,401,127,22,27,81.5,7,8,87.5,1,1,100.0,0,0.3,2,1,3,0,4
2,101da2b5,c37446de,b8fd03ef,CM,36-208,4,1,2,50.0,25,0,0,0,,1,1,100.0,0,1,0.0,0,0.0,0,0,0,0,0
3,b66315ae,c37446de,b8fd03ef,"FW,RW,LW",24-239,90,30,38,78.9,431,86,17,19,89.5,10,15,66.7,1,1,100.0,0,0.1,2,3,3,0,5
4,3eb22ec9,c37446de,b8fd03ef,"CM,FW",27-110,90,61,69,88.4,851,137,38,42,90.5,21,22,95.5,1,3,33.3,0,0.1,2,5,4,1,4
5,819b3158,c37446de,b8fd03ef,CM,31-035,90,58,64,90.6,1036,219,29,29,100.0,23,27,85.2,6,8,75.0,1,0.3,4,2,1,0,5
6,6434f10d,c37446de,b8fd03ef,DM,25-159,90,74,75,98.7,1534,335,20,20,100.0,44,45,97.8,10,10,100.0,0,0.0,0,13,0,0,7
7,bd6351cd,c37446de,b8fd03ef,LB,27-185,90,75,90,83.3,1477,520,29,32,90.6,35,38,92.1,11,18,61.1,0,0.1,2,9,2,0,7
8,119b9a8e,c37446de,b8fd03ef,CB,27-185,90,78,82,95.1,1792,549,17,18,94.4,43,46,93.5,18,18,100.0,0,0.0,0,9,0,0,11
9,31c69ef1,c37446de,b8fd03ef,CB,24-198,90,76,84,90.5,1483,347,29,32,90.6,35,38,92.1,12,14,85.7,0,0.0,0,4,0,0,3
10,86dd77d1,c37446de,b8fd03ef,RB,31-184,90,90,102,88.2,1561,474,46,51,90.2,35,37,94.6,9,14,64.3,0,0.0,0,16,0,0,8
11,3bb7b8b4,c37446de,b8fd03ef,GK,28-103,90,37,40,92.5,907,515,5,5,100.0,26,26,100.0,6,9,66.7,0,0.0,0,0,0,0,0
0,ac05f970,c37446de,7c21e445,FW,31-245,90,7,14,50.0,126,20,3,6,50.0,3,6,50.0,1,1,100.0,0,0.0,0,0,0,0,1
1,57df7a11,c37446de,7c21e445,LW,28-021,73,18,23,78.3,320,91,8,10,80.0,7,9,77.8,2,3,66.7,0,0.0,0,4,0,0,2
2,79c84d1c,c37446de,7c21e445,RW,24-343,17,7,10,70.0,144,11,4,6,66.7,2,2,100.0,1,2,50.0,0,0.0,0,1,0,0,0
3,82927de4,c37446de,7c21e445,"RW,LW",25-279,90,28,32,87.5,560,306,15,15,100.0,9,11,81.8,4,6,66.7,0,0.1,2,3,3,0,5
4,5a04fd92,c37446de,7c21e445,AM,26-110,58,8,13,61.5,101,18,5,8,62.5,3,3,100.0,0,1,0.0,0,0.0,0,1,0,0,0
5,26f6dca8,c37446de,7c21e445,AM,28-286,32,18,19,94.7,282,46,8,8,100.0,6,7,85.7,2,2,100.0,0,0.0,0,0,1,0,1
6,1c7012b8,c37446de,7c21e445,DM,22-318,90,42,43,97.7,737,166,19,19,100.0,18,18,100.0,4,5,80.0,0,0.0,0,5,1,0,3
7,6613c819,c37446de,7c21e445,DM,26-274,90,23,32,71.9,316,73,13,14,92.9,9,15,60.0,0,1,0.0,0,0.0,0,0,0,0,1
8,4f974391,c37446de,7c21e445,LB,31-348,60,18,23,78.3,374,242,7,8,87.5,7,10,70.0,4,5,80.0,0,0.0,1,1,1,0,2
9,fdf3cb77,c37446de,7c21e445,LB,29-098,30,10,14,71.4,209,54,3,4,75.0,5,6,83.3,2,3,66.7,0,0.0,1,2,1,1,1
10,ce4246f5,c37446de,7c21e445,CB,27-032,90,29,31,93.5,651,152,7,7,100.0,16,17,94.1,6,7,85.7,0,0.0,0,0,0,0,0
11,3e9e06cb,c37446de,7c21e445,CB,31-206,90,23,35,65.7,547,213,7,8,87.5,11,15,73.3,5,12,41.7,0,0.0,0,3,1,0,3
12,9319781b,c37446de,7c21e445,RB,21-308,90,26,43,60.5,461,185,12,13,92.3,13,22,59.1,1,7,14.3,0,0.0,0,1,1,1,1
13,9328b835,c37446de,7c21e445,GK,36-224,90,17,31,54.8,688,485,2,2,100.0,5,5,100.0,10,24,41.7,0,0.0,0,1,0,0,0
0,49fe9070,08b3c5d8,cff3d9bb,FW,25-267,81,10,13,76.9,124,43,7,7,100.0,3,4,75.0,0,0,,0,0.0,0,1,1,0,2
1,5eae500a,08b3c5d8,cff3d9bb,FW,28-199,9,2,2,100.0,32,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,1,0,0,0,0
2,15f3ec41,08b3c5d8,cff3d9bb,LW,21-021,77,24,30,80.0,349,57,16,19,84.2,7,8,87.5,1,2,50.0,0,0.5,4,1,1,0,4
3,1bf33a9a,08b3c5d8,cff3d9bb,WB,23-071,13,15,17,88.2,220,83,7,7,100.0,7,9,77.8,0,0,,0,0.2,1,0,0,0,1
4,6622454d,08b3c5d8,cff3d9bb,"RW,LW",28-254,90,40,49,81.6,686,228,20,23,87.0,16,20,80.0,3,4,75.0,0,0.5,3,3,5,0,9
5,45db685d,08b3c5d8,cff3d9bb,DM,29-343,90,58,68,85.3,1079,223,21,26,80.8,32,35,91.4,5,6,83.3,0,0.0,1,8,1,0,3
6,e97fd090,08b3c5d8,cff3d9bb,DM,25-309,90,39,44,88.6,620,131,16,18,88.9,17,20,85.0,2,2,100.0,0,0.0,0,5,0,0,4
7,f4290206,08b3c5d8,cff3d9bb,WB,30-335,77,44,61,72.1,915,319,17,20,85.0,19,20,95.0,8,18,44.4,0,0.4,4,6,1,1,5
8,9674002f,08b3c5d8,cff3d9bb,RW,22-322,13,8,11,72.7,143,28,3,3,100.0,3,5,60.0,2,2,100.0,0,0.1,1,0,0,0,1
9,1265a93a,08b3c5d8,cff3d9bb,WB,21-355,90,56,72,77.8,853,224,30,33,90.9,18,24,75.0,5,10,50.0,0,0.0,1,2,1,0,7
10,18b896d6,08b3c5d8,cff3d9bb,CB,28-270,90,67,77,87.0,1482,360,16,17,94.1,39,41,95.1,12,19,63.2,0,0.0,0,5,0,0,4
11,86e7deaf,08b3c5d8,cff3d9bb,CB,37-067,90,76,83,91.6,1913,543,13,14,92.9,36,37,97.3,26,31,83.9,0,0.0,0,5,0,0,4
12,5515376c,08b3c5d8,cff3d9bb,CB,22-146,90,72,83,86.7,1256,438,31,35,88.6,35,37,94.6,6,8,75.0,0,0.0,0,10,0,0,6
13,33887998,08b3c5d8,cff3d9bb,GK,29-272,90,21,25,84.0,498,276,3,3,100.0,14,15,93.3,4,7,57.1,0,0.0,0,0,0,0,0
0,a1d5bd30,08b3c5d8,19538871,FW,24-028,76,15,20,75.0,225,42,8,13,61.5,4,4,100.0,1,1,100.0,0,0.0,0,1,0,0,1
1,810e3c74,08b3c5d8,19538871,FW,28-348,14,1,1,100.0,34,31,0,0,,0,0,,1,1,100.0,0,0.0,0,1,0,0,1
2,dbf053da,08b3c5d8,19538871,FW,21-248,63,17,22,77.3,236,66,10,12,83.3,3,5,60.0,1,2,50.0,0,0.0,1,1,0,0,2
3,dea698d9,08b3c5d8,19538871,FW,36-296,27,6,6,100.0,102,9,2,2,100.0,2,2,100.0,1,1,100.0,0,0.0,0,1,0,0,0
4,507c7bdf,08b3c5d8,19538871,AM,27-081,88,27,37,73.0,539,150,15,17,88.2,6,8,75.0,6,10,60.0,0,0.0,0,1,0,0,1
5,50dc94ce,08b3c5d8,19538871,AM,24-224,2,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
6,b853e0ad,08b3c5d8,19538871,CM,28-268,90,28,37,75.7,410,139,19,22,86.4,6,8,75.0,2,6,33.3,0,0.0,0,2,0,0,2
7,d93c2511,08b3c5d8,19538871,CM,24-355,90,24,26,92.3,377,80,12,12,100.0,10,12,83.3,2,2,100.0,0,0.0,0,1,1,0,3
8,eb7822d7,08b3c5d8,19538871,DM,33-119,90,28,37,75.7,544,203,9,12,75.0,16,19,84.2,3,5,60.0,0,0.0,0,3,0,0,2
9,e73c9bb2,08b3c5d8,19538871,LB,28-348,90,27,46,58.7,376,161,19,22,86.4,6,8,75.0,2,13,15.4,0,0.0,0,0,0,0,0
10,a1232f4e,08b3c5d8,19538871,CB,27-230,90,23,25,92.0,505,141,8,9,88.9,8,8,100.0,7,8,87.5,0,0.0,0,0,0,0,0
11,f5deef4c,08b3c5d8,19538871,CB,27-134,90,18,24,75.0,399,142,2,3,66.7,16,18,88.9,0,3,0.0,0,0.0,0,0,0,0,0
12,9e525177,08b3c5d8,19538871,RB,24-002,90,25,36,69.4,330,101,18,24,75.0,5,7,71.4,1,3,33.3,0,0.0,0,1,0,0,0
13,7ba6d84e,08b3c5d8,19538871,GK,31-021,90,14,28,50.0,408,220,2,2,100.0,8,8,100.0,4,18,22.2,0,0.0,0,0,0,0,0
0,c17bfb65,ce4d873f,b2b47a98,"CM,FW",25-108,90,23,31,74.2,356,88,9,12,75.0,11,13,84.6,2,4,50.0,0,0.0,0,0,0,0,2
1,c596fcb0,ce4d873f,b2b47a98,"RW,FW",29-276,90,12,15,80.0,192,57,8,9,88.9,3,3,100.0,1,3,33.3,0,0.2,3,1,1,0,2
2,2b16cb1a,ce4d873f,b2b47a98,"LW,LM",24-263,76,12,17,70.6,181,29,6,6,100.0,6,8,75.0,0,0,,0,0.1,3,0,0,0,0
3,862a1c15,ce4d873f,b2b47a98,LW,27-293,14,2,2,100.0,18,8,2,2,100.0,0,0,,0,0,,0,0.0,0,1,0,0,0
4,d56543a0,ce4d873f,b2b47a98,RM,27-279,10,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0,0,0,0,0
5,f25b010f,ce4d873f,b2b47a98,CB,32-282,80,11,13,84.6,250,52,3,5,60.0,6,6,100.0,2,2,100.0,0,0.0,0,0,0,0,1
6,a3b03921,ce4d873f,b2b47a98,"CM,DM",22-102,72,15,18,83.3,196,48,8,10,80.0,6,7,85.7,0,0,,0,0.1,1,1,1,1,0
7,c951a6df,ce4d873f,b2b47a98,CM,26-253,18,0,4,0.0,0,0,0,0,,0,1,0.0,0,2,0.0,0,0.0,0,0,0,0,0
8,3727dd3c,ce4d873f,b2b47a98,DM,29-276,90,31,45,68.9,832,354,7,10,70.0,13,18,72.2,11,17,64.7,0,0.0,1,5,0,0,3
9,efb9215a,ce4d873f,b2b47a98,LB,23-309,90,20,26,76.9,365,171,10,10,100.0,5,6,83.3,4,7,57.1,0,0.0,0,0,0,0,0
10,2b91cf8e,ce4d873f,b2b47a98,CB,32-065,8,12,14,85.7,265,82,2,4,50.0,9,9,100.0,1,1,100.0,0,0.0,0,0,0,0,0
11,c8aa95da,ce4d873f,b2b47a98,CB,29-345,90,23,34,67.6,622,261,4,4,100.0,13,15,86.7,6,15,40.0,0,0.0,0,2,0,0,2
12,758dd7f0,ce4d873f,b2b47a98,RB,27-209,90,23,35,65.7,316,158,15,17,88.2,5,10,50.0,2,5,40.0,0,0.0,0,1,0,0,1
13,3a949a25,ce4d873f,b2b47a98,GK,32-319,90,21,38,55.3,842,578,4,4,100.0,5,5,100.0,12,29,41.4,0,0.0,0,2,0,0,0
0,0745b37d,ce4d873f,1c781004,FW,31-246,90,9,12,75.0,115,10,4,5,80.0,4,6,66.7,0,0,,0,0.0,1,0,0,0,0
1,9f333379,ce4d873f,1c781004,LM,19-304,45,8,10,80.0,119,14,5,5,100.0,3,4,75.0,0,1,0.0,0,0.5,1,0,0,0,0
2,f5044e54,ce4d873f,1c781004,"AM,LM",28-189,45,19,23,82.6,302,81,9,10,90.0,7,10,70.0,2,2,100.0,0,0.0,0,0,2,0,5
3,471f16b3,ce4d873f,1c781004,CM,29-326,90,29,39,74.4,530,184,18,24,75.0,7,9,77.8,4,6,66.7,0,0.0,1,1,1,0,2
4,df10e27c,ce4d873f,1c781004,CM,20-172,90,65,80,81.3,1462,357,20,22,90.9,29,32,90.6,15,22,68.2,0,0.1,2,12,0,0,10
5,a8d4428b,ce4d873f,1c781004,RM,21-283,66,14,20,70.0,197,51,9,11,81.8,4,6,66.7,1,2,50.0,0,0.0,0,0,0,0,0
6,291e3ec3,ce4d873f,1c781004,FW,20-264,24,4,6,66.7,67,1,2,2,100.0,1,2,50.0,1,2,50.0,0,0.0,0,0,0,0,0
7,3faa1780,ce4d873f,1c781004,DM,30-326,90,66,76,86.8,1346,182,26,27,96.3,28,32,87.5,11,14,78.6,0,0.1,2,5,0,0,2
8,5e74d6c8,ce4d873f,1c781004,LB,21-088,72,59,68,86.8,1045,190,25,27,92.6,30,35,85.7,3,4,75.0,0,0.1,2,2,3,0,6
9,112c495e,ce4d873f,1c781004,LB,26-044,18,20,26,76.9,295,97,11,12,91.7,9,11,81.8,0,1,0.0,1,0.1,1,0,1,0,2
10,bcfb0142,ce4d873f,1c781004,CB,28-319,90,84,91,92.3,1994,747,17,17,100.0,50,54,92.6,17,19,89.5,0,0.0,0,24,1,0,13
11,e9254eec,ce4d873f,1c781004,CB,30-010,90,58,62,93.5,1363,365,9,10,90.0,35,36,97.2,13,15,86.7,0,0.0,0,1,0,0,4
12,774cf58b,ce4d873f,1c781004,RB,21-330,90,69,82,84.1,1171,363,33,35,94.3,33,41,80.5,3,6,50.0,0,0.1,2,4,4,1,11
13,f23f9d20,ce4d873f,1c781004,GK,33-241,90,19,21,90.5,670,388,3,3,100.0,6,6,100.0,10,12,83.3,0,0.0,0,1,0,0,0
0,6c17e046,b0ab4044,5bfb9659,FW,22-322,89,11,16,68.8,227,37,3,5,60.0,6,8,75.0,2,3,66.7,0,0.0,2,2,0,0,1
1,4654e5f5,b0ab4044,5bfb9659,CM,18-358,1,0,2,0.0,0,0,0,1,0.0,0,0,,0,1,0.0,0,0.0,0,0,0,0,0
2,c931d9f9,b0ab4044,5bfb9659,"LM,RM",24-020,90,17,23,73.9,224,115,11,12,91.7,5,7,71.4,1,3,33.3,0,0.6,2,1,3,0,6
3,282679b4,b0ab4044,5bfb9659,CM,31-170,45,5,9,55.6,52,2,5,6,83.3,0,1,0.0,0,1,0.0,0,0.0,0,1,0,0,0
4,1fb1c435,b0ab4044,5bfb9659,"CM,RM",30-269,45,14,18,77.8,241,48,7,8,87.5,4,5,80.0,2,2,100.0,0,0.0,1,2,0,0,1
5,9f1938ab,b0ab4044,5bfb9659,CM,30-053,90,38,43,88.4,779,128,17,18,94.4,14,16,87.5,7,7,100.0,0,0.0,0,4,0,0,3
6,3423f250,b0ab4044,5bfb9659,"RM,LM",24-351,90,22,39,56.4,430,215,13,16,81.3,5,7,71.4,3,12,25.0,0,0.0,1,4,0,0,6
7,4f565d77,b0ab4044,5bfb9659,DM,25-363,90,40,55,72.7,929,211,12,16,75.0,20,24,83.3,8,12,66.7,0,0.0,1,3,0,0,2
8,f4d296e4,b0ab4044,5bfb9659,LB,22-111,45,20,25,80.0,335,149,12,12,100.0,7,9,77.8,1,3,33.3,0,0.0,0,3,0,0,3
9,24f59bb2,b0ab4044,5bfb9659,LB,25-100,45,38,50,76.0,579,189,19,23,82.6,19,25,76.0,0,2,0.0,0,0.0,1,4,1,0,4
10,dc64b8b3,b0ab4044,5bfb9659,CB,30-092,90,68,80,85.0,1342,438,19,24,79.2,41,43,95.3,8,12,66.7,0,0.0,0,2,0,0,7
11,bba30585,b0ab4044,5bfb9659,CB,28-106,90,53,64,82.8,1305,314,12,13,92.3,26,31,83.9,15,20,75.0,0,0.0,0,2,0,0,2
12,67ca8566,b0ab4044,5bfb9659,RB,30-225,90,36,47,76.6,654,320,17,19,89.5,13,14,92.9,5,10,50.0,0,0.1,1,3,1,0,5
